醫事機構代碼,醫事機構名稱,醫事機構種類 ,電話,地 址 ,分區業務組,特約類別,服務項目 ,診療科別 ,終止合約或歇業日期 ,固定看診時段 ,備註
5931044286,好意藥局,藥師自營,02 -89416598,新北市中和區景新街467巷3號1樓,臺北業務組,藥局,,,,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上看診,
5931044295,杏心藥局,藥師自營,   -,,臺北業務組,藥局,,,2015/11/03,,
5931044311,安泰大藥局,藥劑生自營,   -,,臺北業務組,藥局,,,2016/09/01,,
5931044320,中力中興藥局,藥師自營,   -,,臺北業務組,藥局,,,2014/12/01,,
5931044348,芳群藥局,藥師自營,   -,,臺北業務組,藥局,,,2015/05/01,,
5931044357,順心藥局,藥師自營,02 -29429680,新北市中和區景新街439號1樓,臺北業務組,藥局,,,,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午休診、星期二下午休診、星期三下午休診、星期四下午休診、星期五下午休診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,
5931044366,朝安藥局,藥師自營,   -,,臺北業務組,藥局,,,2016/06/04,,
5931044375,藥聯藥師藥局,藥師自營,02 -29481198,新北市中和區宜安路143號1樓,臺北業務組,藥局,,,,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上看診,
5931044384,中力中興藥局,藥師自營,   -,,臺北業務組,藥局,,,2015/04/14,,
5931044393,躍獅康銓藥局,藥師自營,02 -29646452,新北市中和區莒光路146號1樓,臺北業務組,藥局,,,,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上看診,
5931044400,坤暉藥局,藥師自營,   -,,臺北業務組,藥局,,,2015/01/30,,
5931044419,喬登藥局,藥劑生自營,02 -22470273,新北市中和區景平路697號1樓,臺北業務組,藥局,,,,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上看診,
5931044428,鼎安藥局,藥師自營,   -,,臺北業務組,藥局,,,2016/03/25,,
5931044437,坤暉藥局,藥劑生自營,   -,,臺北業務組,藥局,,,2015/05/22,,
5931044446,和欣泰藥局,藥師自營,   -,,臺北業務組,藥局,,,2016/01/22,,
5931044455,惠民藥局,藥劑生自營,   -,,臺北業務組,藥局,,,2017/04/12,,
5931044464,健暉藥局,藥師自營,02 -22231437,新北市中和區連城路487號1樓,臺北業務組,藥局,,,,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,
5931044473,坤暉藥局,藥師自營,   -,,臺北業務組,藥局,,,2016/06/01,,
5931044482,悠悅藥局,藥師自營,02 -29463755,新北市中和區安樂路25號2樓,臺北業務組,藥局,,,,星期一上午看診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,
5931044491,里安藥局,藥師自營,02 -32347111,新北市中和區員山路271－1號2樓,臺北業務組,藥局,,,,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,
5931044508,和欣泰藥局,藥師自營,02 -29290867,新北市中和區永貞路223號1樓,臺北業務組,藥局,,,,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上看診,
5931044526,中和丁丁藥局,藥師自營,   -,,臺北業務組,藥局,,,2017/03/08,,
5931044535,鼎安藥局,藥師自營,   -,,臺北業務組,藥局,,,2016/09/19,,
5931044544,皇秦大藥局,藥師自營,   -,,臺北業務組,藥局,,,2017/11/02,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上看診,
5931044553,坤暉藥局,藥劑生自營,   -,,臺北業務組,藥局,,,2017/08/09,,
5931044562,朝安藥局,藥師自營,02 -31511269,新北市中和區華新街192巷40號1樓,臺北業務組,藥局,,,,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上看診,
5931044571,中和環球藥局,藥師自營,02 -22211812,新北市中和區中山路3段121號1樓,臺北業務組,藥局,,,,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上看診,
5931044580,躍獅天晴藥局,藥師自營,02 -29491931,新北市中和區和平街9號1樓,臺北業務組,藥局,,,,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上看診,
